order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,total_amount,status,region
ORD-04377,C062,P024,2025-04-01 23:12:06.977100,1,899.99,5,854.99,cancelled,APAC
ORD-03568,C441,P013,2025-04-01 23:15:40.977100,7,531.51,20,2976.46,completed,North America
ORD-04219,C105,P019,2025-04-02 00:43:53.977100,6,631.9,0,3791.4,completed,Europe
ORD-03270,C450,P022,2025-04-02 01:11:23.977100,15,280.89,10,3792.01,completed,LATAM
ORD-01524,C490,P027,2025-04-02 05:33:00.977100,20,247.21,0,4944.2,completed,North America
ORD-02951,C322,P029,2025-04-02 08:36:54.977100,18,851.92,15,13034.38,completed,Europe
ORD-00199,C131,P041,2025-04-02 08:59:41.977100,7,787.59,5,5237.47,pending,North America
ORD-00162,C087,P021,2025-04-02 09:59:18.977100,1,125.96,10,113.36,refunded,Europe
ORD-03515,C192,P014,2025-04-02 10:03:36.977100,12,775.25,0,9303.0,completed,APAC
ORD-02649,C268,P040,2025-04-02 10:46:38.977100,7,657.71,0,4603.97,completed,North America
ORD-00444,C457,P035,2025-04-02 14:25:31.977100,3,483.0,5,1376.55,pending,Europe
ORD-04247,C290,P013,2025-04-02 15:35:50.977100,10,528.1,5,5016.95,cancelled,North America
ORD-04238,C027,P044,2025-04-03 00:58:33.977100,6,1032.57,0,6195.42,pending,North America
ORD-03536,C272,P021,2025-04-03 02:12:55.977100,14,130.14,0,1821.96,completed,North America
ORD-00148,C219,P037,2025-04-03 02:26:46.977100,15,399.21,10,5389.34,cancelled,North America
ORD-00514,C106,P015,2025-04-03 08:25:07.977100,11,157.68,0,1734.48,completed,LATAM
ORD-02603,C134,P026,2025-04-03 08:33:16.977100,5,320.13,0,1600.65,completed,LATAM
ORD-03523,C351,P018,2025-04-03 09:14:38.977100,7,340.66,0,2384.62,completed,North America
ORD-02365,C290,P017,2025-04-04 13:38:59.977100,13,906.5,5,11195.27,completed,Europe
ORD-01206,C002,P046,2025-04-04 23:17:29.977100,20,973.17,0,19463.4,completed,APAC
ORD-01315,C371,P012,2025-04-04 23:18:34.977100,10,504.22,5,4790.09,completed,Europe
ORD-02288,C013,P027,2025-04-05 00:52:55.977100,18,248.45,15,3801.28,completed,APAC
ORD-01076,C462,P015,2025-04-05 04:57:50.977100,11,158.64,5,1657.79,refunded,APAC
ORD-04679,C187,P004,2025-04-05 05:40:07.977100,5,53.23,0,266.15,completed,North America
ORD-03334,C335,P007,2025-04-05 06:13:11.977100,10,396.06,0,3960.6,completed,LATAM
ORD-00902,C274,P035,2025-04-05 07:33:51.977100,20,485.0,5,9215.0,pending,Europe
ORD-03812,C134,P032,2025-04-05 10:18:02.977100,13,848.77,0,11034.01,pending,Europe
ORD-04766,C165,P021,2025-04-05 10:34:48.977100,16,130.21,10,1875.02,completed,Europe
ORD-01574,C044,P003,2025-04-05 11:06:54.977100,13,375.55,15,4149.83,completed,APAC
ORD-00398,C224,P040,2025-04-05 13:44:37.977100,12,686.82,0,8241.84,completed,North America
ORD-01782,C270,P040,2025-04-06 02:11:59.977100,7,628.44,0,4399.08,completed,Europe
ORD-04878,C148,P015,2025-04-06 06:00:17.977100,15,146.53,5,2088.05,completed,Europe
ORD-02376,C046,P014,2025-04-06 08:15:32.977100,18,763.54,5,13056.53,completed,APAC
ORD-00792,C086,P009,2025-04-06 14:24:12.977100,14,731.64,0,10242.96,refunded,North America
ORD-01504,C208,P010,2025-04-07 04:55:41.977100,19,754.43,5,13617.46,completed,Europe
ORD-04048,C134,P043,2025-04-07 06:39:33.977100,11,509.52,20,4483.78,completed,Europe
ORD-01887,C156,P011,2025-04-07 11:18:27.977100,6,434.04,5,2474.03,completed,North America
ORD-03933,C224,P008,2025-04-07 12:57:42.977100,12,271.96,10,2937.17,pending,North America
ORD-02430,C246,P017,2025-04-07 13:55:07.977100,1,950.85,20,760.68,completed,North America
ORD-00130,C385,P045,2025-04-07 14:00:35.977100,11,638.86,0,7027.46,refunded,North America
ORD-01639,C452,P014,2025-04-07 14:24:05.977100,18,801.79,5,13710.61,completed,APAC
ORD-03512,C470,P008,2025-04-08 02:52:06.977100,10,275.05,0,2750.5,pending,North America
ORD-00791,C449,P041,2025-04-08 03:13:37.977100,7,841.85,15,5009.01,completed,North America
ORD-00731,C066,P020,2025-04-08 03:17:04.977100,19,178.72,5,3225.9,completed,APAC
ORD-01965,C334,P014,2025-04-08 06:54:23.977100,20,751.16,0,15023.2,completed,North America
ORD-02838,C403,P042,2025-04-08 08:03:01.977100,17,852.63,0,14494.71,refunded,North America
ORD-04176,C481,P020,2025-04-08 08:41:08.977100,19,179.7,0,3414.3,completed,North America
ORD-00359,C406,P002,2025-04-08 09:06:50.977100,6,126.25,5,719.62,completed,North America
ORD-02539,C380,P035,2025-04-08 14:04:12.977100,15,490.86,0,7362.9,completed,North America
ORD-02540,C256,P005,2025-04-08 14:21:59.977100,6,143.97,20,691.06,completed,North America
ORD-04237,C086,P016,2025-04-08 15:23:15.977100,6,666.9,0,4001.4,completed,APAC
ORD-01083,C330,P014,2025-04-08 22:56:22.977100,1,737.25,0,737.25,pending,North America
ORD-04740,C022,P050,2025-04-09 00:02:48.977100,9,448.64,10,3633.98,completed,Europe
ORD-01131,C125,P043,2025-04-09 00:42:22.977100,13,527.39,5,6513.27,cancelled,APAC
ORD-03129,C066,P032,2025-04-09 04:49:00.977100,2,894.0,10,1609.2,completed,Europe
ORD-01754,C276,P024,2025-04-09 04:51:58.977100,11,856.22,10,8476.58,pending,APAC
ORD-03501,C250,P007,2025-04-09 05:43:32.977100,10,388.85,0,3888.5,completed,North America
ORD-02442,C320,P021,2025-04-09 08:31:07.977100,16,125.11,5,1901.67,completed,North America
ORD-00706,C382,P042,2025-04-09 08:32:42.977100,15,821.97,15,10480.12,completed,North America
ORD-04038,C244,P021,2025-04-09 11:56:09.977100,20,133.35,15,2266.95,completed,North America
ORD-03628,C158,P033,2025-04-10 02:01:26.977100,8,78.73,0,629.84,pending,North America
ORD-01305,C021,P034,2025-04-10 03:16:19.977100,10,496.2,10,4465.8,completed,North America
ORD-02699,C237,P041,2025-04-10 04:58:04.977100,3,819.8,0,2459.4,completed,North America
ORD-02138,C070,P048,2025-04-10 05:51:00.977100,5,263.59,0,1317.95,completed,North America
ORD-00640,C145,P005,2025-04-10 06:43:12.977100,11,140.08,0,1540.88,completed,North America
ORD-04786,C278,P049,2025-04-10 06:44:19.977100,4,681.0,0,2724.0,completed,APAC
ORD-04769,C398,P040,2025-04-10 11:16:37.977100,18,648.54,0,11673.72,completed,North America
ORD-04073,C444,P031,2025-04-10 14:59:44.977100,2,824.05,20,1318.48,pending,North America
ORD-04126,C042,P034,2025-04-11 00:17:33.977100,10,459.75,0,4597.5,completed,Europe
ORD-04561,C280,P020,2025-04-11 02:04:16.977100,13,178.03,5,2198.67,completed,Europe
ORD-01486,C219,P017,2025-04-11 03:54:22.977100,12,954.95,0,11459.4,completed,Europe
ORD-04873,C132,P048,2025-04-11 04:12:15.977100,4,253.92,5,964.9,pending,LATAM
ORD-02985,C006,P037,2025-04-11 08:53:23.977100,1,420.16,10,378.14,completed,APAC
ORD-02296,C100,P045,2025-04-11 12:05:38.977100,19,621.69,5,11221.5,completed,North America
ORD-01740,C246,P018,2025-04-11 13:49:24.977100,16,359.12,0,5745.92,completed,North America
ORD-02378,C411,P044,2025-04-11 13:59:18.977100,4,1018.99,0,4075.96,refunded,North America
ORD-04188,C497,P001,2025-04-11 14:27:16.977100,1,704.24,0,704.24,cancelled,LATAM
ORD-02130,C031,P045,2025-04-11 14:49:09.977100,12,622.53,5,7096.84,completed,Europe
ORD-03775,C218,P028,2025-04-11 15:36:13.977100,7,431.79,5,2871.4,completed,Europe
ORD-01216,C355,P049,2025-04-12 04:00:12.977100,10,720.12,20,5760.96,completed,North America
ORD-01632,C071,P006,2025-04-12 04:06:34.977100,19,275.84,5,4978.91,completed,North America
ORD-04492,C438,P035,2025-04-12 04:07:21.977100,14,526.13,5,6997.53,completed,Europe
ORD-04760,C240,P002,2025-04-12 04:50:50.977100,6,126.68,0,760.08,completed,Europe
ORD-00941,C335,P038,2025-04-12 07:31:20.977100,11,669.43,5,6995.54,completed,APAC
ORD-02829,C370,P010,2025-04-12 08:48:36.977100,13,765.98,20,7966.19,completed,North America
ORD-00798,C484,P049,2025-04-12 09:01:26.977100,5,668.12,0,3340.6,pending,LATAM
ORD-02051,C339,P001,2025-04-12 09:29:26.977100,20,757.16,10,13628.88,completed,APAC
ORD-02670,C251,P005,2025-04-12 12:59:20.977100,18,144.91,0,2608.38,cancelled,North America
ORD-01845,C104,P040,2025-04-12 14:44:55.977100,5,655.96,0,3279.8,completed,APAC
ORD-04848,C095,P022,2025-04-13 01:59:30.977100,19,278.6,5,5028.73,cancelled,North America
ORD-00276,C468,P028,2025-04-13 05:52:26.977100,19,437.71,15,7069.02,completed,North America
ORD-04332,C011,P024,2025-04-13 09:11:46.977100,12,888.82,0,10665.84,cancelled,APAC
ORD-04297,C389,P048,2025-04-13 09:55:33.977100,2,251.6,0,503.2,completed,APAC
ORD-03225,C129,P047,2025-04-13 11:25:28.977100,11,963.66,10,9540.23,completed,North America
ORD-01212,C009,P018,2025-04-14 01:28:57.977100,18,347.55,15,5317.52,completed,LATAM
ORD-02980,C285,P019,2025-04-14 02:51:13.977100,11,654.41,5,6838.58,completed,Europe
ORD-02263,C065,P005,2025-04-14 05:53:26.977100,2,143.99,0,287.98,cancelled,North America
ORD-04329,C131,P030,2025-04-14 06:09:04.977100,20,531.3,0,10626.0,completed,North America
ORD-03308,C407,P008,2025-04-14 08:43:40.977100,5,279.44,0,1397.2,refunded,North America
ORD-01597,C032,P013,2025-04-14 09:03:18.977100,4,529.6,0,2118.4,completed,North America
ORD-04055,C160,P038,2025-04-14 10:30:48.977100,10,682.49,0,6824.9,cancelled,North America
ORD-01476,C420,P035,2025-04-14 11:32:54.977100,18,481.33,0,8663.94,completed,North America
ORD-02312,C403,P033,2025-04-14 12:00:05.977100,9,76.65,5,655.36,completed,APAC
ORD-01130,C018,P024,2025-04-14 15:34:50.977100,4,904.92,0,3619.68,completed,Europe
ORD-04606,C032,P010,2025-04-15 06:54:12.977100,19,776.21,5,14010.59,completed,APAC
ORD-00881,C021,P045,2025-04-15 06:59:35.977100,17,628.05,5,10143.01,completed,North America
ORD-00939,C332,P048,2025-04-15 07:06:34.977100,11,253.93,0,2793.23,completed,Europe
ORD-03617,C205,P004,2025-04-15 08:13:05.977100,4,53.4,0,213.6,completed,North America
ORD-01404,C341,P001,2025-04-15 08:50:40.977100,15,742.08,5,10574.64,pending,APAC
ORD-04632,C158,P040,2025-04-15 11:25:01.977100,16,682.92,0,10926.72,cancelled,Europe
ORD-01465,C477,P028,2025-04-15 11:40:26.977100,1,423.93,10,381.54,completed,Europe
ORD-01140,C021,P036,2025-04-15 23:03:10.977100,5,348.8,10,1569.6,completed,North America
ORD-03671,C360,P007,2025-04-16 00:17:17.977100,3,411.11,0,1233.33,completed,North America
ORD-04592,C440,P044,2025-04-16 04:36:25.977100,18,1048.28,5,17925.59,completed,LATAM
ORD-00242,C201,P018,2025-04-16 06:58:23.977100,9,356.8,5,3050.64,completed,Europe
ORD-03349,C486,P039,2025-04-16 07:32:33.977100,16,851.87,0,13629.92,completed,North America
ORD-01643,C028,P005,2025-04-16 08:02:05.977100,20,137.04,0,2740.8,pending,North America
ORD-02413,C011,P022,2025-04-16 08:37:47.977100,17,274.08,0,4659.36,completed,North America
ORD-01138,C311,P002,2025-04-16 09:26:31.977100,12,119.25,0,1431.0,pending,North America
ORD-02828,C384,P019,2025-04-16 11:10:33.977100,15,610.68,15,7786.17,completed,North America
ORD-00396,C019,P048,2025-04-16 12:31:37.977100,18,265.15,20,3818.16,completed,Europe
ORD-00135,C005,P018,2025-04-16 22:47:56.977100,13,349.26,10,4086.34,refunded,Europe
ORD-03464,C317,P034,2025-04-16 23:32:14.977100,18,473.34,5,8094.11,completed,North America
ORD-02070,C070,P031,2025-04-17 01:29:44.977100,19,794.68,15,12834.08,pending,North America
ORD-04997,C020,P023,2025-04-17 02:35:30.977100,5,287.65,0,1438.25,completed,APAC
ORD-04710,C052,P045,2025-04-17 06:03:35.977100,13,607.78,0,7901.14,completed,North America
ORD-04111,C337,P037,2025-04-17 12:40:27.977100,4,387.09,0,1548.36,pending,Europe
ORD-00687,C311,P048,2025-04-17 13:04:44.977100,11,257.07,5,2686.38,completed,North America
ORD-02299,C190,P002,2025-04-17 14:01:24.977100,7,123.63,15,735.6,refunded,Europe
ORD-04541,C261,P021,2025-04-18 05:46:45.977100,3,127.14,5,362.35,cancelled,APAC
ORD-01421,C220,P034,2025-04-18 10:12:01.977100,15,488.75,0,7331.25,completed,Europe
ORD-03159,C002,P002,2025-04-18 23:24:13.977100,8,129.06,0,1032.48,completed,North America
ORD-01688,C024,P013,2025-04-19 02:48:10.977100,10,514.46,5,4887.37,completed,Europe
ORD-02802,C378,P049,2025-04-19 03:53:29.977100,5,672.61,20,2690.44,completed,North America
ORD-00373,C473,P032,2025-04-19 03:57:53.977100,5,902.09,5,4284.93,completed,APAC
ORD-01801,C211,P011,2025-04-19 12:39:38.977100,19,419.37,20,6374.42,completed,Europe
ORD-03461,C175,P039,2025-04-19 14:21:54.977100,19,869.01,0,16511.19,completed,Europe
ORD-00975,C387,P040,2025-04-20 02:11:53.977100,3,654.94,15,1670.1,cancelled,North America
ORD-04049,C316,P043,2025-04-20 06:12:32.977100,7,537.02,20,3007.31,completed,North America
ORD-02573,C176,P009,2025-04-20 10:57:55.977100,3,712.54,0,2137.62,completed,APAC
ORD-00998,C459,P002,2025-04-20 11:41:16.977100,18,123.77,5,2116.47,completed,APAC
ORD-03791,C257,P005,2025-04-20 15:05:19.977100,1,142.0,20,113.6,refunded,APAC
ORD-03316,C103,P001,2025-04-20 22:54:34.977100,16,715.23,5,10871.5,completed,North America
ORD-03429,C015,P022,2025-04-21 01:15:01.977100,19,275.59,0,5236.21,completed,North America
ORD-04858,C189,P001,2025-04-21 01:39:02.977100,20,746.72,20,11947.52,cancelled,Europe
ORD-00456,C194,P038,2025-04-21 02:17:34.977100,2,633.27,15,1076.56,completed,APAC
ORD-00994,C199,P034,2025-04-21 05:03:17.977100,19,484.17,15,7819.35,pending,APAC
ORD-03881,C317,P017,2025-04-21 06:34:36.977100,17,881.16,0,14979.72,pending,North America
ORD-01423,C300,P026,2025-04-21 07:30:33.977100,5,321.9,0,1609.5,completed,North America
ORD-00183,C471,P019,2025-04-21 08:26:58.977100,14,631.91,0,8846.74,completed,Europe
ORD-04939,C045,P009,2025-04-21 09:24:14.977100,10,699.33,5,6643.64,completed,Europe
ORD-00945,C229,P048,2025-04-21 10:38:34.977100,7,272.4,0,1906.8,completed,North America
ORD-04597,C260,P044,2025-04-21 23:17:01.977100,5,1047.81,0,5239.05,cancelled,North America
ORD-00904,C058,P017,2025-04-22 01:43:15.977100,19,940.39,10,16080.67,pending,North America
ORD-03432,C181,P013,2025-04-22 02:58:01.977100,2,543.44,5,1032.54,completed,Europe
ORD-02237,C057,P018,2025-04-22 04:53:49.977100,3,359.02,0,1077.06,completed,APAC
ORD-00787,C410,P037,2025-04-22 06:49:59.977100,8,396.58,0,3172.64,pending,North America
ORD-03783,C155,P003,2025-04-22 09:39:08.977100,10,394.11,0,3941.1,completed,Europe
ORD-02505,C186,P050,2025-04-22 11:59:30.977100,2,428.12,0,856.24,completed,APAC
ORD-00992,C115,P010,2025-04-22 23:52:41.977100,9,776.54,0,6988.86,pending,LATAM
ORD-00297,C013,P003,2025-04-23 02:23:36.977100,18,366.29,0,6593.22,completed,APAC
ORD-02302,C185,P034,2025-04-23 02:30:25.977100,2,476.85,15,810.64,pending,North America
ORD-03446,C452,P014,2025-04-23 07:05:52.977100,20,750.95,5,14268.05,completed,APAC
ORD-00615,C119,P038,2025-04-23 08:54:19.977100,13,666.49,0,8664.37,pending,Europe
ORD-02329,C192,P009,2025-04-23 10:43:59.977100,11,729.97,10,7226.7,refunded,APAC
ORD-03723,C033,P017,2025-04-23 11:21:25.977100,2,891.34,5,1693.55,completed,APAC
ORD-00918,C292,P035,2025-04-23 13:49:12.977100,20,508.62,0,10172.4,completed,Europe
ORD-01062,C278,P012,2025-04-23 14:37:11.977100,9,515.29,0,4637.61,completed,North America
ORD-03539,C459,P029,2025-04-23 22:49:47.977100,9,806.32,5,6894.04,completed,Europe
ORD-04178,C001,P038,2025-04-24 00:33:01.977100,5,679.99,0,3399.95,completed,North America
ORD-01242,C341,P010,2025-04-24 05:31:46.977100,12,741.36,0,8896.32,cancelled,Europe
ORD-00900,C429,P030,2025-04-24 06:27:17.977100,4,529.81,10,1907.32,completed,LATAM
ORD-01883,C204,P001,2025-04-24 06:35:41.977100,19,733.29,0,13932.51,pending,North America
ORD-02737,C097,P039,2025-04-24 13:08:44.977100,3,910.6,0,2731.8,pending,LATAM
ORD-02567,C335,P029,2025-04-24 13:33:35.977100,15,837.21,0,12558.15,completed,Europe
ORD-03362,C481,P021,2025-04-24 13:51:27.977100,4,125.52,0,502.08,completed,LATAM
ORD-04826,C076,P037,2025-04-24 22:54:09.977100,7,412.05,0,2884.35,completed,North America
ORD-02186,C307,P001,2025-04-25 02:33:06.977100,14,764.58,0,10704.12,completed,North America
ORD-02775,C355,P010,2025-04-25 04:34:41.977100,7,730.31,0,5112.17,completed,APAC
ORD-02522,C345,P028,2025-04-25 05:59:18.977100,8,433.69,0,3469.52,pending,APAC
ORD-00291,C191,P020,2025-04-25 08:13:14.977100,9,168.04,0,1512.36,refunded,APAC
ORD-01703,C215,P033,2025-04-25 11:44:35.977100,12,80.57,20,773.47,completed,Europe
ORD-02902,C336,P009,2025-04-25 13:12:12.977100,20,718.49,0,14369.8,completed,Europe
ORD-00540,C477,P040,2025-04-25 14:02:53.977100,12,677.28,0,8127.36,cancelled,Europe
ORD-01125,C275,P018,2025-04-25 14:48:35.977100,13,353.16,10,4131.97,completed,North America
ORD-00298,C401,P039,2025-04-26 00:57:09.977100,19,880.96,5,15901.33,cancelled,North America
ORD-03069,C034,P033,2025-04-26 09:35:50.977100,1,81.23,0,81.23,pending,Europe
ORD-03098,C348,P008,2025-04-26 23:01:25.977100,5,293.55,0,1467.75,completed,North America
ORD-03871,C404,P023,2025-04-26 23:24:45.977100,1,287.31,0,287.31,completed,North America
ORD-01241,C194,P008,2025-04-27 03:23:47.977100,11,296.02,20,2604.98,completed,Europe
ORD-00566,C132,P009,2025-04-27 08:44:08.977100,6,710.87,0,4265.22,cancelled,North America
ORD-03661,C172,P038,2025-04-27 09:42:01.977100,17,638.26,0,10850.42,completed,APAC
ORD-03064,C012,P031,2025-04-27 09:54:51.977100,7,789.3,15,4696.33,cancelled,LATAM
ORD-03093,C190,P032,2025-04-27 13:17:37.977100,19,858.84,15,13870.27,completed,APAC
ORD-01732,C307,P004,2025-04-27 23:59:04.977100,2,55.11,0,110.22,completed,Europe
ORD-04198,C229,P036,2025-04-27 23:59:55.977100,6,355.47,5,2026.18,completed,North America
ORD-01436,C276,P006,2025-04-28 03:34:13.977100,1,300.7,10,270.63,completed,Europe
ORD-01180,C027,P030,2025-04-28 09:28:45.977100,11,521.69,0,5738.59,pending,Europe
ORD-01867,C074,P001,2025-04-28 11:53:14.977100,13,726.38,5,8970.79,completed,North America
ORD-04852,C332,P023,2025-04-28 13:53:14.977100,6,304.08,5,1733.26,refunded,APAC
ORD-04215,C228,P015,2025-04-28 15:19:00.977100,19,147.06,10,2514.73,completed,Europe
ORD-02563,C290,P023,2025-04-29 08:20:53.977100,15,294.71,0,4420.65,pending,North America
ORD-00427,C210,P047,2025-04-29 12:47:01.977100,20,936.94,5,17801.86,completed,LATAM
ORD-02554,C358,P020,2025-04-30 00:34:42.977100,9,166.33,15,1272.42,completed,North America
ORD-03412,C058,P042,2025-04-30 04:00:15.977100,6,887.61,0,5325.66,completed,Europe
ORD-04221,C304,P007,2025-04-30 04:41:47.977100,17,411.13,5,6639.75,completed,Europe
ORD-02949,C298,P028,2025-04-30 05:15:10.977100,1,441.54,10,397.39,completed,Europe
ORD-02444,C380,P038,2025-04-30 05:50:41.977100,9,680.19,0,6121.71,completed,North America
ORD-02120,C151,P041,2025-05-01 00:57:15.977100,13,795.06,0,10335.78,completed,North America
ORD-02997,C185,P004,2025-05-01 02:01:00.977100,5,54.07,0,270.35,cancelled,APAC
ORD-01119,C199,P043,2025-05-01 02:04:28.977100,20,529.82,0,10596.4,completed,North America
ORD-02047,C008,P001,2025-05-01 03:00:42.977100,14,755.34,10,9517.28,pending,North America
ORD-01264,C134,P012,2025-05-01 05:05:33.977100,15,497.42,0,7461.3,completed,LATAM
ORD-03866,C008,P036,2025-05-01 10:40:13.977100,17,374.85,0,6372.45,completed,Europe
ORD-00805,C020,P005,2025-05-01 15:20:55.977100,11,144.97,15,1355.47,completed,LATAM
ORD-04701,C374,P012,2025-05-02 01:39:48.977100,12,496.43,5,5659.3,completed,North America
ORD-00847,C015,P042,2025-05-02 04:07:53.977100,4,877.48,0,3509.92,completed,APAC
ORD-00724,C221,P038,2025-05-02 04:55:58.977100,16,633.17,0,10130.72,completed,APAC
ORD-01149,C322,P027,2025-05-02 07:09:42.977100,2,243.56,20,389.7,refunded,Europe
ORD-02682,C368,P045,2025-05-02 08:25:33.977100,9,646.41,5,5526.81,pending,LATAM
ORD-00670,C468,P031,2025-05-02 10:44:18.977100,12,822.55,20,7896.48,completed,LATAM
ORD-00788,C181,P029,2025-05-03 02:21:21.977100,14,848.54,0,11879.56,completed,North America
ORD-03126,C295,P009,2025-05-03 02:32:29.977100,11,673.87,0,7412.57,completed,LATAM
ORD-00260,C305,P005,2025-05-03 04:30:43.977100,4,146.54,0,586.16,pending,North America
ORD-01875,C055,P046,2025-05-03 04:48:09.977100,5,956.67,0,4783.35,pending,APAC
ORD-02445,C053,P001,2025-05-03 08:29:14.977100,20,707.58,0,14151.6,completed,APAC
ORD-03622,C019,P032,2025-05-03 08:54:52.977100,15,852.7,15,10871.92,completed,Europe
ORD-03135,C229,P013,2025-05-03 09:29:05.977100,4,548.47,0,2193.88,completed,APAC
ORD-00610,C088,P015,2025-05-03 14:53:25.977100,9,149.29,5,1276.43,completed,Europe
ORD-03243,C060,P033,2025-05-04 03:39:23.977100,2,78.84,0,157.68,completed,North America
ORD-03965,C203,P029,2025-05-04 04:04:29.977100,4,831.65,0,3326.6,completed,North America
ORD-01018,C293,P046,2025-05-04 04:34:20.977100,7,970.93,0,6796.51,completed,North America
ORD-01103,C478,P041,2025-05-04 04:45:04.977100,1,830.73,15,706.12,completed,North America
ORD-03997,C064,P022,2025-05-04 06:34:29.977100,20,289.61,0,5792.2,completed,APAC
ORD-01709,C142,P023,2025-05-04 13:53:41.977100,19,302.65,0,5750.35,completed,Europe
ORD-02837,C489,P007,2025-05-04 23:55:12.977100,18,396.61,5,6782.03,completed,APAC
ORD-04495,C028,P001,2025-05-05 00:37:37.977100,5,731.15,0,3655.75,completed,APAC
ORD-04037,C259,P012,2025-05-05 03:01:09.977100,3,472.28,5,1346.0,completed,Europe
ORD-00258,C251,P015,2025-05-05 03:24:43.977100,2,158.86,10,285.95,completed,Europe
ORD-03023,C002,P027,2025-05-05 06:02:30.977100,12,260.14,0,3121.68,completed,Europe
ORD-03470,C384,P017,2025-05-05 06:09:02.977100,12,922.25,10,9960.3,completed,North America
ORD-02290,C425,P001,2025-05-05 07:26:35.977100,8,757.53,0,6060.24,cancelled,North America
ORD-01882,C226,P025,2025-05-05 07:35:23.977100,4,930.36,15,3163.22,completed,North America
ORD-01244,C091,P008,2025-05-05 07:50:32.977100,5,296.38,0,1481.9,completed,North America
ORD-04961,C302,P042,2025-05-05 08:03:10.977100,2,887.49,15,1508.73,pending,LATAM
ORD-03811,C313,P010,2025-05-05 08:14:49.977100,10,800.08,0,8000.8,completed,North America
ORD-04449,C001,P005,2025-05-05 09:50:30.977100,1,147.78,5,140.39,completed,North America
ORD-04695,C298,P024,2025-05-05 12:19:01.977100,20,879.95,15,14959.15,completed,LATAM
ORD-01666,C471,P045,2025-05-05 14:39:21.977100,18,611.25,0,11002.5,pending,North America
ORD-02408,C070,P003,2025-05-05 14:49:06.977100,19,389.95,0,7409.05,completed,LATAM
ORD-00410,C006,P024,2025-05-05 15:27:49.977100,15,932.5,0,13987.5,pending,Europe
ORD-03768,C162,P033,2025-05-06 00:09:48.977100,16,77.48,0,1239.68,pending,Europe
ORD-02870,C014,P025,2025-05-06 05:41:58.977100,7,946.82,0,6627.74,pending,Europe
ORD-00391,C417,P048,2025-05-06 11:32:48.977100,16,265.76,0,4252.16,refunded,North America
ORD-02915,C056,P049,2025-05-06 11:56:31.977100,17,712.77,0,12117.09,pending,North America
ORD-04437,C129,P025,2025-05-07 03:02:46.977100,10,877.13,0,8771.3,completed,LATAM
ORD-03968,C120,P029,2025-05-07 04:43:03.977100,1,817.59,10,735.83,completed,LATAM
ORD-00707,C475,P043,2025-05-07 06:38:36.977100,12,536.66,0,6439.92,completed,North America
ORD-02702,C161,P040,2025-05-07 07:16:00.977100,6,662.39,15,3378.19,completed,Europe
ORD-03096,C289,P007,2025-05-07 07:36:52.977100,5,397.45,0,1987.25,completed,Europe
ORD-00202,C154,P027,2025-05-07 09:06:56.977100,2,261.85,10,471.33,completed,Europe
ORD-01059,C103,P007,2025-05-07 09:27:48.977100,2,404.49,10,728.08,cancelled,LATAM
ORD-04617,C047,P048,2025-05-07 15:24:59.977100,12,272.95,0,3275.4,completed,Europe
ORD-02854,C097,P050,2025-05-07 23:09:52.977100,10,438.05,20,3504.4,pending,North America
ORD-00494,C432,P019,2025-05-08 00:24:11.977100,15,643.64,0,9654.6,pending,North America
ORD-04412,C402,P001,2025-05-08 00:42:39.977100,13,756.72,0,9837.36,completed,LATAM
ORD-00654,C093,P030,2025-05-08 00:59:35.977100,15,537.35,0,8060.25,pending,LATAM
ORD-01748,C465,P020,2025-05-08 01:29:14.977100,7,174.24,5,1158.7,cancelled,APAC
ORD-02255,C105,P039,2025-05-08 02:03:03.977100,18,871.04,5,14894.78,completed,North America
ORD-01634,C470,P016,2025-05-08 05:04:25.977100,11,669.52,5,6996.48,completed,APAC
ORD-00446,C364,P015,2025-05-08 05:05:06.977100,9,156.1,5,1334.65,completed,North America
ORD-01749,C416,P034,2025-05-08 09:25:43.977100,9,470.64,15,3600.4,completed,North America
ORD-01522,C359,P044,2025-05-08 12:14:26.977100,16,950.94,0,15215.04,pending,Europe
ORD-01170,C387,P008,2025-05-08 12:48:51.977100,6,291.58,5,1662.01,completed,LATAM
ORD-02896,C339,P012,2025-05-08 23:21:32.977100,19,507.23,0,9637.37,completed,APAC
ORD-01556,C411,P009,2025-05-08 23:21:44.977100,15,670.37,0,10055.55,completed,North America
ORD-01755,C011,P043,2025-05-08 23:26:59.977100,5,525.3,5,2495.17,pending,North America
ORD-03240,C308,P050,2025-05-09 01:08:30.977100,17,417.55,10,6388.52,cancelled,Europe
ORD-01920,C011,P025,2025-05-09 01:14:20.977100,2,955.71,0,1911.42,cancelled,North America
ORD-00280,C361,P026,2025-05-09 03:32:51.977100,12,313.74,5,3576.64,completed,APAC
ORD-02193,C154,P035,2025-05-09 05:38:14.977100,3,479.77,0,1439.31,completed,North America
ORD-02298,C319,P037,2025-05-09 06:28:26.977100,5,406.4,0,2032.0,completed,Europe
ORD-01141,C241,P035,2025-05-09 08:56:59.977100,10,509.42,15,4330.07,completed,North America
ORD-00561,C043,P042,2025-05-09 10:54:46.977100,1,851.33,0,851.33,completed,Europe
ORD-01442,C302,P031,2025-05-09 11:14:48.977100,2,800.04,0,1600.08,completed,APAC
ORD-00500,C421,P036,2025-05-09 12:41:11.977100,15,369.62,0,5544.3,completed,North America
